Vote ID,File,Order of vote,Date,Title,Procedure,Leg/Non-Leg/Bud,Type of Vote,Voting Rule,Rapporteur,Code,Interinstitutional file number,Link,Committee responsabile,Policy area,Subject,Final vote?,Am No.,Author,RCV,Vote,Yes,No,Abs,ECR,EFD/IDG,EPP,Greens/EFA,NI,REG,S&D,The Left,ECR%,EFD/IDG%,EPP%,Greens/EFA%,NI%,REG%,S&D%,The Left%,General Majority,Right Majority,Left Majority,Consensus
1439,36,1,17.06.2020,Protocol on the implementation of the Fisheries Partnership Agreement between the European Community and Guinea-Bissau (2019-2024),***,Leg,Draft legislative resolution,s,Ferreira,A9-0012/2020,2019/0090/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2020-0012_EN.html,Committee on Fisheries,Fisheries,vote: consent,1.0,,0,RCV,+,537,64,87,56.0,25.0,173.0,2.0,14.0,100.0,141.0,26.0,0.903,0.342,0.951,0.027,0.246,0.926,0.916,0.634,1,0,0,0
1441,36,1,17.06.2020,Protocol on the implementation of the Fisheries Partnership Agreement between São Tomé and Príncipe and the European Community,***,Leg,Draft legislative resolution,s,Melo,A9-0001/2020,2019/0173/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2020-0001_EN.html,Committee on Fisheries,Fisheries,vote: consent,1.0,,0,RCV,+,589,51,48,55.0,1.0,171.0,67.0,24.0,102.0,143.0,26.0,0.887,0.014,0.94,0.905,0.421,0.944,0.929,0.634,1,0,0,0
1442,36,1,17.06.2020,EU-Swiss Confederation Agreement on the modification of Switzerland’s WTO concessions (Article XXVIII of the GATT 1994) with regard to seasoned meat ,***,Leg,Draft legislative resolution,s,Warborn,A9-0092/2020,2019/0196/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2020-0092_EN.html,Committee on International Trade,International trade,vote: consent,1.0,,0,RCV,+,682,2,4,61.0,62.0,174.0,66.0,36.0,102.0,143.0,38.0,0.984,0.849,0.956,0.892,0.632,0.944,0.929,0.927,1,0,0,0
1448,36,1,17.06.2020,Conclusion of the EU-Moldova Common Aviation Area Agreement,***,Leg,Draft legislative resolution,s,Zīle,A9-0084/2020,2012/0006/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2020-0084_EN.html,Committee on Transport and Tourism,Transport & tourism,vote: consent,1.0,,0,RCV,+,654,10,24,61.0,44.0,174.0,67.0,33.0,102.0,143.0,30.0,0.984,0.603,0.956,0.905,0.579,0.944,0.929,0.732,1,0,0,0
1449,36,1,17.06.2020,Amendment of the EU-Moldova Common Aviation Area Agreement (accession of Croatia),***,Leg,Draft legislative resolution,s,Zīle,A9-0083/2020,2015/0035/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2020-0083_EN.html,Committee on Transport and Tourism,Transport & tourism,vote: consent,1.0,,0,RCV,+,655,9,24,61.0,44.0,174.0,67.0,33.0,102.0,143.0,31.0,0.984,0.603,0.956,0.905,0.579,0.944,0.929,0.756,1,0,0,0
1450,36,1,17.06.2020,Amendment of the EU-Morocco Euro-Mediterranean Aviation Agreement (accession of Bulgaria and Romania),***,Leg,Draft legislative resolution,s,Schulze,A9-0005/2020,2007/0181/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2020-0005_EN.html,Committee on Transport and Tourism,Transport & tourism,vote: consent,1.0,,0,RCV,+,623,26,39,61.0,44.0,174.0,66.0,28.0,102.0,133.0,15.0,0.984,0.603,0.956,0.892,0.491,0.944,0.864,0.366,1,0,0,0
1451,36,1,17.06.2020,Conclusion of the EU-Jordan Euro-Mediterranean Aviation agreement,***,Leg,Draft legislative resolution,s,Ameriks,A9-0086/2020,2010/0180/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2020-0086_EN.html,Committee on Transport and Tourism,Transport & tourism,vote: consent,1.0,,0,RCV,+,653,10,25,61.0,44.0,174.0,67.0,32.0,102.0,143.0,30.0,0.984,0.603,0.956,0.905,0.561,0.944,0.929,0.732,1,0,0,0
1452,36,1,17.06.2020,Conclusion of the EU-China Civil Aviation Safety Agreement,***,Leg,Draft legislative resolution,s,Poręba,A9-0087/2020,2018/0155/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2020-0087_EN.html,Committee on Transport and Tourism,Transport & tourism,vote: consent,1.0,,0,RCV,+,645,13,30,60.0,40.0,172.0,66.0,28.0,102.0,140.0,37.0,0.968,0.548,0.945,0.892,0.491,0.944,0.909,0.902,1,0,0,0
1453,36,1,17.06.2020,Conclusion of the EU-Georgia Common Aviation Area Agreement,***,Leg,Draft legislative resolution,s,Ameriks,A9-0082/2020,2010/0186/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2020-0082_EN.html,Committee on Transport and Tourism,Transport & tourism,vote: consent,1.0,,0,RCV,+,653,10,25,61.0,44.0,174.0,67.0,32.0,102.0,143.0,30.0,0.984,0.603,0.956,0.905,0.561,0.944,0.929,0.732,1,0,0,0
1930,39,1,08.07.2020,Requests on urgent procedures - Transitional provisions in order to address the impact of COVID-19 crisis (Amendment of Regulation (EU) 2016/1628),***I,Leg,Draft legislative resolution,s,0,C9-0161/2020,2020/0113/COD,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.do?lang=en&reference=2020/0113(COD),"Committee on Environment, Public Health and Food Safety",Environment & public health,C9-0161/2020 - 2020/0113(COD),1.0,,0,RCV,+,671,16,7,64.0,63.0,175.0,67.0,34.0,100.0,143.0,25.0,1.032,0.863,0.962,0.905,0.596,0.926,0.929,0.61,1,0,0,0
1936,41,7,10.07.2020,Transitional provisions in order to address the impact of COVID-19 crisis (Amendment of Regulation (EU) 2016/1628),***I,Leg,Draft legislative resolution,s,0,C9-0161/2020,2020/0113/COD,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.do?lang=en&reference=2020/0113(COD),"Committee on Environment, Public Health and Food Safety",Environment & public health,Vote: Commission proposal,1.0,,0,RCV,+,653,17,11,63.0,64.0,169.0,67.0,30.0,100.0,140.0,20.0,1.016,0.877,0.929,0.905,0.526,0.926,0.909,0.488,1,0,0,0
1937,39,1,08.07.2020,Requests on urgent procedures - Conduct of clinical trials with and supply of medicinal products for human use containing or consisting of genetically modified organisms intended to treat or prevent coronavirus disease,***I,Leg,Draft legislative resolution,s,0,C9-0185/2020,2020/0128/COD,https://www.europarl.europa.eu/doceo/document/TA-9-2020-0203_EN.html#title1,"Committee on Environment, Public Health and Food Safety",Environment & public health,C9-0185/2020 2020/0128(COD),1.0,,0,RCV,+,618,62,13,62.0,50.0,171.0,58.0,25.0,100.0,141.0,11.0,1.0,0.685,0.94,0.784,0.439,0.926,0.916,0.268,1,0,0,0
1938,39,1,08.07.2020,Amending Regulation (EU) No 1303/2013 as regards the resources for the specific allocation for the Youth Employment Initiative,***I,Leg,Draft legislative resolution,s,Omarjee,A9-0111/2020,2020/0086/COD,https://www.europarl.europa.eu/doceo/document/A-9-2020-0111_EN.html,Committee on Regional Development,Regional development,single vote,1.0,,0,RCV,+,650,19,26,48.0,47.0,168.0,68.0,36.0,102.0,143.0,38.0,0.774,0.644,0.923,0.919,0.632,0.944,0.929,0.927,1,0,0,0
2122,40,1,09.07.2020,"European citizens’ initiative: temporary measures concerning the time limits for the collection, verification and exAmendmentination stages in view of the COVID-19 outbreak",***I,Leg,Draft legislative resolution,s,Vincze,C9-0142/2020,2020/0099/COD,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.do?lang=en&reference=2020/0099(COD),Committee on Constitutional Affairs,Constitutional and inter-institutional affairs,Provisional agreement,0.0,15,committee,RCV,+,684,7,3,58.0,63.0,175.0,70.0,34.0,102.0,143.0,39.0,0.935,0.863,0.962,0.946,0.596,0.944,0.929,0.951,1,0,0,0
2324,43,1,14.09.2020,Sustainable rail market in view of COVID-19 outbreak,***I,Leg,Draft legislative resolution,s,0,C9-0186/2020,2020/0127/COD,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.do?lang=en&reference=2020/0127(COD),Committee on Transport and Tourism,Transport & tourism,2020/0127/COD,1.0,,0,RCV,+,679,3,4,62.0,62.0,176.0,67.0,34.0,101.0,139.0,38.0,1.0,0.849,0.967,0.905,0.596,0.935,0.903,0.927,1,0,0,0
2724,46,12,17.09.2020,Regulation establishing measures for a sustainable rail market in view of the COVID-19 pandemic,***I,Leg,Motion for resolution,s,0,C9-0186/2020,2020/0127/COD,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.do?lang=en&reference=2020/0127(COD),Committee on Transport and Tourism,Transport & tourism,Vote: Commission proposal,1.0,,0,RCV,+,678,3,5,63.0,60.0,174.0,67.0,33.0,101.0,141.0,39.0,1.016,0.822,0.956,0.905,0.579,0.935,0.916,0.951,1,0,0,0
2830,50,3,08.10.2020,Application of railway safety and interoperability rules within the Channel tunnel,***I,Leg,Draft legislative resolution,s,0,C9-0212/2020,2020/0161/COD,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.do?lang=en&reference=2020/0161(COD),Committee on Transport and Tourism,Transport & tourism,Vote: Commission proposal,1.0,,0,RCV,+,687,4,4,62.0,60.0,175.0,69.0,37.0,103.0,142.0,39.0,1.0,0.822,0.962,0.932,0.649,0.954,0.922,0.951,1,0,0,0
2833,50,3,08.10.2020,Decision empowering France to conclude an international agreement concerning the Channel tunnel,***I,Leg,Draft legislative resolution,s,0,C9-0211/2020,2020/0160/COD,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.do?lang=en&reference=2020/0160(COD),Committee on Transport and Tourism,Transport & tourism,Vote: Commission proposal,1.0,,0,RCV,+,687,3,4,63.0,61.0,175.0,68.0,36.0,103.0,142.0,39.0,1.016,0.836,0.962,0.919,0.632,0.954,0.922,0.951,1,0,0,0
2835,50,2,08.10.2020,Organic production: date of application and certain other dates,***I,Leg,Draft legislative resolution,s,0,C9-0286/2020,2020/0231/COD,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.do?lang=en&reference=2020/0231(COD),Committee on Agriculture and Rural Development,Agriculture,Vote: Commission proposal,1.0,,0,RCV,+,683,3,8,63.0,62.0,175.0,68.0,33.0,103.0,142.0,37.0,1.016,0.849,0.962,0.919,0.579,0.954,0.922,0.902,1,0,0,0
2836,47,1,05.10.2020,European Parliament delegation to the Conciliation Committee,***I,Leg,Draft legislative resolution,s,Brudziński,A9-0171/2020,2020/0140/COD,https://www.europarl.europa.eu/doceo/document/A-9-2020-0171_EN.html,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",single vote,1.0,,0,RCV,+,634,39,16,57.0,25.0,176.0,68.0,29.0,102.0,140.0,37.0,0.919,0.342,0.967,0.919,0.509,0.944,0.909,0.902,1,0,0,0
3260,51,1,19.10.2020,Amending Regulation (EU) No 168/2013 as regards specific measures on L-category end-of-series vehicles in response to the COVID-19 pandemic,***I,Leg,Draft legislative resolution,s,Grapini,A9-0190/2020,2020/0251/COD,https://www.europarl.europa.eu/doceo/document/A-9-2020-0190_EN.html,Committee on the Internal Market and Consumer Protection,Internal market & consumer protection,single vote,1.0,,0,RCV,+,677,4,6,63.0,63.0,171.0,68.0,37.0,103.0,140.0,32.0,1.016,0.863,0.94,0.919,0.649,0.954,0.909,0.78,1,0,0,0
4496,56,1,11.11.2020,Introducing exceptional trade measures for countries and territories participating in or linked to the European Union's Stabilisation and Association process,***I,Leg,Draft legislative resolution,s,Maurel,A9-0175/2020,2020/0051/COD,https://www.europarl.europa.eu/doceo/document/A-9-2020-0175_EN.html,Committee on International Trade,International trade,single vote,1.0,,0,RCV,+,604,33,49,52.0,13.0,167.0,71.0,31.0,100.0,140.0,30.0,0.839,0.178,0.918,0.959,0.544,0.926,0.909,0.732,1,0,0,0
4500,56,1,11.11.2020,EU/Senegal Fisheries Partnership Agreement: implementation of the Agreement. Protocol,***,Leg,Draft legislative resolution,s,Bilbao Barandica,A9-0180/2020,2019/0226/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2020-0180_EN.html,Committee on Fisheries,Fisheries,vote: consent,1.0,,0,RCV,+,524,47,115,58.0,26.0,169.0,2.0,17.0,97.0,135.0,20.0,0.935,0.356,0.929,0.027,0.298,0.898,0.877,0.488,1,0,0,0
4502,56,1,11.11.2020,EU/Seychelles Sustainable Fisheries Partnership Agreement and Implementation. Protocol (2020-2026),***,Leg,Draft legislative resolution,s,Roose,A9-0185/2020,2020/0002/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2020-0185_EN.html,Committee on Fisheries,Fisheries,vote: consent,1.0,,0,RCV,+,504,70,112,57.0,26.0,169.0,2.0,17.0,97.0,136.0,0.0,0.919,0.356,0.929,0.027,0.298,0.898,0.883,0.0,1,0,0,0
4503,56,1,11.11.2020,Agreement between the European Union and the government of the People's Republic of China,***,Leg,Draft legislative resolution,s,Winkler,A9-0199/2020,2020/0089/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2020-0199_EN.html,Committee on International Trade,International trade,vote: consent,1.0,,0,RCV,+,645,22,18,60.0,60.0,168.0,52.0,34.0,98.0,134.0,39.0,0.968,0.822,0.923,0.703,0.596,0.907,0.87,0.951,1,0,0,0
4506,56,1,11.11.2020,"Introduction of capacity limits for Eastern Baltic cod, data collection and control measures in the Baltic Sea and permanent cessation for fleets fishing for Eastern Baltic cod",***I,Leg,Draft legislative resolution,s,Herbst,A9-0093/2020,2019/0246/COD,https://www.europarl.europa.eu/doceo/document/A-9-2020-0093_EN.html,Committee on Fisheries,Fisheries,Provisional agreement,0.0,20,committee,RCV,+,587,22,77,59.0,19.0,166.0,71.0,26.0,100.0,140.0,6.0,0.952,0.26,0.912,0.959,0.456,0.926,0.909,0.146,1,0,0,0
4507,56,1,11.11.2020,Enhanced cooperation between Public Employment Services (PES),***I,Leg,Draft legislative resolution,s,Pizarro,A9-0128/2020,2019/0188/COD,https://www.europarl.europa.eu/doceo/document/A-9-2020-0128_EN.html,Committee on Employment and Social Affairs,Employment & Social Affairs,Provisional agreement,0.0,28,committee,RCV,+,627,28,31,53.0,24.0,170.0,71.0,30.0,100.0,140.0,39.0,0.855,0.329,0.934,0.959,0.526,0.926,0.909,0.951,1,0,0,0
4854,62,3,26.11.2020,Union General Export Authorisation for the export of certain dual-use items from the Union to the United Kingdom of Great Britain and Northern Ireland,***I,Leg,Draft legislative resolution,s,Lange,C9-0345/2020,2020/0313/COD,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.do?lang=en&reference=2020/0313(COD),Committee on International Trade,International trade,Vote: Commission proposal,1.0,,0,RCV,+,653,10,31,64.0,62.0,174.0,71.0,35.0,100.0,141.0,6.0,1.032,0.849,0.956,0.959,0.614,0.926,0.916,0.146,1,0,0,0
5152,62,2,26.11.2020,Elimination of customs duties on certain products,***I,Leg,Draft legislative resolution,s,Lange,A9-0217/2020,2020/0253/COD,https://www.europarl.europa.eu/doceo/document/A-9-2020-0217_EN.html,Committee on International Trade,International trade,vote: resolution (as a whole),1.0,,0,RCV,+,638,45,11,60.0,62.0,174.0,69.0,33.0,99.0,141.0,0.0,0.968,0.849,0.956,0.932,0.579,0.917,0.916,0.0,1,0,0,0
5201,66,2,17.12.2020,Certain aspects of railway safety and connectivity with regard to the Channel Tunnel,***I,Leg,Draft legislative resolution,s,0,C9-0379/2020,2020/0347/COD,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.do?lang=en&reference=2020/0347(COD),Committee on Transport and Tourism ,Transport & tourism,Vote: Commission proposal,1.0,,0,RCV,+,684,3,2,63.0,60.0,174.0,70.0,39.0,98.0,142.0,38.0,1.016,0.822,0.956,0.946,0.684,0.907,0.922,0.927,1,0,0,0
5202,63,1,14.12.2020,"Management, conservation and control measures applicable in the Inter-American Tropical Tuna Convention area",***I,Leg,Draft legislative resolution,s,Ferreira,A9-0231/2020,2020/0139/COD,https://www.europarl.europa.eu/doceo/document/A-9-2020-0231_EN.html,Committee on Fisheries,Fisheries,single vote,1.0,,0,RCV,+,663,17,15,59.0,46.0,173.0,70.0,33.0,101.0,142.0,39.0,0.952,0.63,0.951,0.946,0.579,0.935,0.922,0.951,1,0,0,0
5203,63,1,14.12.2020,Conclusion of the EU-Japan Civil Aviation Safety Agreement,***,Leg,Draft legislative resolution,s,Monteiro de Aguiar,A9-0239/2020,2019/0275/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2020-0239_EN.html,Committee on Transport and Tourism,Transport & tourism,vote: consent,1.0,,0,RCV,+,678,7,10,64.0,62.0,173.0,70.0,38.0,101.0,142.0,28.0,1.032,0.849,0.951,0.946,0.667,0.935,0.922,0.683,1,0,0,0
5204,63,1,14.12.2020,EC/Mauritania Fisheries Partnership Agreement: extension of the Protocol,***,Leg,Draft legislative resolution,s,Schreijer‑Pierik,A9-0244/2020,2020/0274/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2020-0244_EN.html,Committee on Fisheries,Fisheries,vote: consent,1.0,,0,RCV,+,570,38,87,56.0,2.0,170.0,55.0,26.0,100.0,142.0,19.0,0.903,0.027,0.934,0.743,0.456,0.926,0.922,0.463,1,0,0,0
5205,63,1,14.12.2020,EU/Cook Islands Sustainable Fisheries Partnership Agreement: extension of the implementation Protocol,***,Leg,Draft legislative resolution,s,Bellamy,A9-0243/2020,2020/0275/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2020-0243_EN.html,Committee on Fisheries,Fisheries,vote: consent,1.0,,0,RCV,+,639,29,27,58.0,42.0,173.0,70.0,31.0,101.0,142.0,22.0,0.935,0.575,0.951,0.946,0.544,0.935,0.922,0.537,1,0,0,0
5208,67,3,18.12.2020,Basic road freight and road passenger connectivity at the end of the transition period with regard to the withdrawal of the United Kingdom from the Union,***I,Leg,Draft legislative resolution,s,Danielsson,C9-0399/2020,2020/0362/COD,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.do?lang=en&reference=2020/0362(COD),Committee on Transport and Tourism,Transport & tourism,Vote: Commission proposal,1.0,,0,RCV,+,680,4,3,64.0,61.0,172.0,68.0,36.0,100.0,140.0,39.0,1.032,0.836,0.945,0.919,0.632,0.926,0.909,0.951,1,0,0,0
5211,67,3,18.12.2020,Air connectivity following the end of the transition period with regard to the withdrawal of the United Kingdom from the Union,***I,Leg,Draft legislative resolution,s,Danielsson,C9-0398/2020,2020/0363/COD,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.do?lang=en&reference=2020/0363(COD),Committee on Transport and Tourism,Transport & tourism,Vote: Commission proposal,1.0,,0,RCV,+,680,3,4,64.0,61.0,172.0,68.0,36.0,100.0,140.0,39.0,1.032,0.836,0.945,0.919,0.632,0.926,0.909,0.951,1,0,0,0
5214,67,3,18.12.2020,Aviation safety at the end of the transition period with regard to the withdrawal of the United Kingdom from the Union,***I,Leg,Draft legislative resolution,s,Danielsson,C9-0397/2020,2020/0364/COD,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.do?lang=en&reference=2020/0364(COD),Committee on Transport and Tourism,Transport & tourism,Vote: Commission proposal,1.0,,0,RCV,+,680,3,4,64.0,61.0,172.0,68.0,36.0,100.0,140.0,39.0,1.032,0.836,0.945,0.919,0.632,0.926,0.909,0.951,1,0,0,0
5217,67,3,18.12.2020,Fishing authorisations for Union fishing vessels in United Kingdom waters and fishing operations of United Kingdom fishing vessels in Union waters,***I,Leg,Draft legislative resolution,s,0,C9-0396/2020,2020/0366/COD,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.do?lang=en&reference=2020/0366(COD),Committee on Fisheries,Fisheries,Vote: Commission proposal,1.0,,0,RCV,+,677,4,6,63.0,61.0,172.0,68.0,34.0,100.0,140.0,39.0,1.016,0.836,0.945,0.919,0.596,0.926,0.909,0.951,1,0,0,0
5223,64,1,15.12.2020,European Year of Rail (2021),***I,Leg,Draft legislative resolution,s,Deparnay-Grunenberg,A9-0191/2020,2020/0035/COD,https://www.europarl.europa.eu/doceo/document/A-9-2020-0191_EN.html,Committee on Transport and Tourism,Transport & tourism,Provisional agreement,0.0,40,committee,RCV,+,684,9,2,60.0,62.0,176.0,70.0,37.0,100.0,140.0,39.0,0.968,0.849,0.967,0.946,0.649,0.926,0.909,0.951,1,0,0,0
5224,64,1,15.12.2020,Authorising the Commission to vote in favour of the capital increase of the European Investment Fund,***I,Leg,Draft legislative resolution,s,Van Overtveldt,A9-0253/2020,2020/0343/COD,https://www.europarl.europa.eu/doceo/document/A-9-2020-0253_EN.html,Committee on Budgets,Budget,Van Overtveldt (A9-0253/2020) European Investment Fund,0.0,,0,RCV,+,652,30,13,58.0,43.0,176.0,70.0,33.0,100.0,141.0,31.0,0.935,0.589,0.967,0.946,0.579,0.926,0.916,0.756,1,0,0,0
5226,64,1,15.12.2020,Additional resources in the context of the COVID-19 pandemic: REACT-EU,***I,Leg,Draft legislative resolution,s,Novakov/Krehl,A9-0150/2020,2020/0101/COD,https://www.europarl.europa.eu/doceo/document/A-9-2020-0150_EN.html,Committee on Regional Development,Regional Development,Provisional agreement,0.0,61,committee,RCV,+,654,23,17,59.0,43.0,174.0,69.0,33.0,99.0,141.0,36.0,0.952,0.589,0.956,0.932,0.579,0.917,0.916,0.878,1,0,0,0
5574,66,1,17.12.2020,Union action for the European Capitals of Culture for the years 2020 to 2033,***I,Leg,Draft legislative resolution,s,0,A9-0201/2020,2020/0179/COD,https://www.europarl.europa.eu/doceo/document/A-9-2020-0201_EN.html,Committee on Culture and Education,Culture & education,Provisional agreement,0.0,2,committee,RCV,+,689,4,3,62.0,63.0,175.0,71.0,36.0,101.0,143.0,38.0,1.0,0.863,0.962,0.959,0.632,0.935,0.929,0.927,1,0,0,0
5623,68,1,19.01.2021,Agreement for co-operation in dealing with pollution of the North Sea by oil and other harmful substances (Bonn Agreement): extension of its material and geographical scope of application,***,Leg,Draft legislative resolution,s,Canfin,A9-0268/2020,2020/0205/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2020-0268_EN.html,"Committee on the Environment, Public Health and Food Safety",Environment & public health,vote: consent,1.0,,0,RCV,+,689,1,2,63.0,62.0,172.0,71.0,40.0,101.0,143.0,37.0,1.016,0.849,0.945,0.959,0.702,0.935,0.929,0.902,1,0,0,0
5624,68,1,19.01.2021,Exemption of certain third country spot foreign exchange benchmarks and the designation of replacements for certain benchmarks in cessation,***I,Leg,Draft legislative resolution,s,Nagtegaal,A9-0227/2020,2020/0154/COD,https://www.europarl.europa.eu/doceo/document/A-9-2020-0227_EN.html,Committee on Economic and Monetary Affairs,Economic & monetary affairs,Provisional agreement,0.0,2,committee,RCV,+,592,3,98,58.0,19.0,168.0,71.0,26.0,100.0,144.0,6.0,0.935,0.26,0.923,0.959,0.456,0.926,0.935,0.146,1,0,0,0
5625,68,1,19.01.2021,Technical Support Instrument,***I,Leg,Draft legislative resolution,s,Geese/Karas/Pîslaru,A9-0173/2020,2020/0103/COD,https://www.europarl.europa.eu/doceo/document/A-9-2020-0173_EN.html,"Committee on Budgets, Committee on Economic and Monetary Affairs",Economic & monetary affairs,Provisional agreement,0.0,2,ECON/BUDG,RCV,+,540,75,77,40.0,1.0,167.0,70.0,20.0,100.0,142.0,0.0,0.645,0.014,0.918,0.946,0.351,0.926,0.922,0.0,0,0,0,0
5879,69,1,20.01.2021,FEAD: specific measures to address the COVID-19 crisis,***I,Leg,Draft legislative resolution,s,Ďuriš Nicholsonová,A9-0174/2020,2020/0105/COD,https://www.europarl.europa.eu/doceo/document/A-9-2020-0174_EN.html,Committee on Employment and Social Affairs,Employment & Social Affairs,Provisional agreement,0.0,14,committee,RCV,+,649,7,31,53.0,43.0,171.0,69.0,35.0,100.0,140.0,38.0,0.855,0.589,0.94,0.932,0.614,0.926,0.909,0.927,1,0,0,0
6115,71,1,08.02.2021,Control of the acquisition and possession of weapons (codification),***I,Leg,Draft legislative resolution,s,Adamowicz,A9-0010/2021,2020/0029/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0010_EN.html,Committee on Legal Affairs,Legal affairs,single vote,1.0,,0,RCV,+,601,77,14,55.0,0.0,169.0,70.0,26.0,101.0,143.0,37.0,0.887,0.0,0.929,0.946,0.456,0.935,0.929,0.902,1,0,0,0
6118,73,3,10.02.2021,Slot utilisation rules at Union airports: temporary relief,***I,Leg,Draft legislative resolution,s,0,C9-0420/2020,2020/0358/COD,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.do?lang=en&reference=2020/0358(COD),Committee on Transport and Tourism,Transport & tourism,Vote: Commission proposal,1.0,,0,RCV,+,683,3,4,64.0,63.0,170.0,69.0,35.0,102.0,142.0,38.0,1.032,0.863,0.934,0.932,0.614,0.944,0.922,0.927,1,0,0,0
6125,73,7,10.02.2021,Temporary measures concerning the validity of certificates and licences (Omnibus II),***I,Leg,Draft legislative resolution,s,0,C9-0004/2021,2021/0012/COD,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.do?lang=en&reference=2021/0012(COD)),Committee on Transport and Tourism,Transport & tourism,Vote: Commission proposal,1.0,,0,RCV,+,647,24,19,64.0,63.0,170.0,69.0,33.0,102.0,136.0,10.0,1.032,0.863,0.934,0.932,0.579,0.944,0.883,0.244,1,0,0,0
6434,73,1,10.02.2021,Markets in financial instruments,***I,Leg,Draft legislative resolution,s,Ferber,A9-0208/2020,2020/0152/COD,https://www.europarl.europa.eu/doceo/document/A-9-2020-0208_EN.html,Committee on Economic and Monetary Affairs,Economic & monetary affairs,Provisional agreement,0.0,12,committee,RCV,+,339,294,57,59.0,2.0,164.0,0.0,14.0,98.0,2.0,0.0,0.952,0.027,0.901,0.0,0.246,0.907,0.013,0.0,0,0,0,0
6579,77,2,10.03.2021,Equivalence of forest reproductive material produced in the UK,***I,Leg,Draft legislative resolution,s,0,C9-0430/2020,2020/0378/COD,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.do?lang=en&reference=2020/0378(COD),Committee on Agriculture and Rural Development,Agriculture,Vote: Commission proposal,1.0,,0,RCV,+,617,1,77,64.0,63.0,174.0,2.0,33.0,102.0,142.0,37.0,1.032,0.863,0.956,0.027,0.579,0.944,0.922,0.902,1,0,0,0
6581,77,2,10.03.2021,Equivalence of field inspections and equivalence of checks on practices for the maintenance of varieties of agricultural plant species carried out in the UK,***I,Leg,Draft legislative resolution,s,0,C9-0431/2020,2020/0379/COD,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.do?lang=en&reference=2020/0379(COD),Committee on Agriculture and Rural Development,Agriculture,Vote: Commission proposal,1.0,,0,RCV,+,621,1,73,64.0,62.0,174.0,8.0,32.0,102.0,142.0,37.0,1.032,0.849,0.956,0.108,0.561,0.944,0.922,0.902,1,0,0,0
6826,77,109,10.03.2021,Fisheries control,***I,Leg,Draft legislative resolution,s,Aguilera,A9-0016/2021,2018/0193/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0016_EN.html,Committee on Fisheries,Fisheries,Vote: Commission proposal,1.0,,0,RCV,+,401,247,47,7.0,1.0,155.0,2.0,24.0,85.0,121.0,6.0,0.113,0.014,0.852,0.027,0.421,0.787,0.786,0.146,0,0,0,0
7088,79,1,24.03.2021,System of own resources of the European Union,***,Leg,Draft legislative resolution,s,Fernandes/Hayer,A9-0047/2021,2018/0132/APP,https://www.europarl.europa.eu/doceo/document/A-9-2021-0047_EN.html,Committee on Budgets,Budget,vote: consent,1.0,,0,RCV,+,560,48,82,24.0,0.0,166.0,66.0,30.0,103.0,141.0,30.0,0.387,0.0,0.912,0.892,0.526,0.954,0.916,0.732,0,0,1,0
