Vote ID,File,Order of vote,Date,Title,Procedure,Leg/Non-Leg/Bud,Type of Vote,Voting Rule,Rapporteur,Code,Interinstitutional file number,Link,Committee responsabile,De/Policy area,Subject,"Final 
vote?",Am No.,Author,RCV,Vote,Yeas,No,Abs,ECR,EFD/IDG,EPP,Greens/EFA,NI,REG,S&D,The Left,ECR%,EFD/IDG%,EPP%,Greens/EFA%,NI%,REG%,S&D%,The Left%,General Majority,Right Majority,Left Majority,Consensus
4907,205.0,1.0,15.01.2019,"Establishing, as part of the Integrated Border Management Fund, the instrument for financial support for customs control equipment",***I,Leg,Draft legislative resolution,s,Pospíšil,A8-0460/2018,2018/0258/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0460&language=EN,Committee on the Internal Market and Consumer Protection,Internal market & consumer protection,single vote,1.0,,0,RCV,+,602,47,32,50.0,32.0,181.0,0.0,9.0,45.0,153.0,2.0,0.714,0.667,0.819,0.0,0.173,0.672,0.801,0.038,1,0,0,0
4908,205.0,1.0,15.01.2019,Conclusion of the EU-Albania status agreement on actions carried out by the European Border and Coast Guard Agency in Albania,***,Leg,Draft legislative resolution,s,Valero,A8-0463/2018,2018/0241/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0463&language=EN,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",vote: consent,1.0,,0,RCV,+,601,68,25,48.0,21.0,177.0,2.0,11.0,54.0,130.0,2.0,0.686,0.438,0.801,0.04,0.212,0.806,0.681,0.038,1,0,0,0
4909,205.0,1.0,15.01.2019,Protocol to the EU-Kyrgyzstan Partnership and Cooperation Agreement (accession of Croatia),***,Leg,Draft legislative resolution,s,Preda,A8-0443/2018,2017/0185/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0443&language=EN,Committee on Foreign Affairs,Foreign and security policy,vote: consent,1.0,,0,RCV,+,620,48,27,8.0,32.0,1.0,0.0,9.0,0.0,0.0,2.0,0.114,0.667,0.005,0.0,0.173,0.0,0.0,0.038,0,0,0,0
4917,205.0,1.0,15.01.2019,Temporary withdrawal of preferences in certain agreements concluded between the EU and certain third countries,***I,Leg,Draft legislative resolution,s,Fjellner,A8-0330/2018,2018/0101/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0330&language=EN,Committee on International Trade,International trade,Provisional agreement ,0.0,40,committee,RCV,+,544,58,94,6.0,32.0,0.0,0.0,9.0,0.0,0.0,0.0,0.086,0.667,0.0,0.0,0.173,0.0,0.0,0.0,0,0,0,0
330,154.0,1.0,14.12.2017,"Enforcement of the Directive 2006/123/EC on services in the internal market, laying down a notification procedure for authorisation schemes and requirements related to services, and amending Directive 2006/123/EC and Regulation (EU) No 1024/2012 on administrative cooperation through the Internal Market Information System",***I,Leg,Draft legislative resolution,s,0,A8-0396/2017,2016/0398/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2017-0396&language=EN,Committee on the Internal Market and Consumer Protection,Internal market & consumer protection,vote: decision to enter into negotiations,1.0,,0,RCV,+,444,164,7,58.0,23.0,193.0,38.0,9.0,52.0,162.0,37.0,0.829,0.479,0.873,0.76,0.173,0.776,0.848,0.712,1,0,0,0
4630,108.0,1.0,14.12.2016,Insolvency proceedings and insolvency practitioners,***I,Leg,Draft legislative resolution,s,Zwiefka,A8-0324/2016,2016/0159/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0324&language=EN,Committee on Legal Affairs,Legal affairs,single vote,1.0,,0,RCV,+,624,30,32,57.0,20.0,193.0,42.0,10.0,56.0,165.0,44.0,0.814,0.417,0.873,0.84,0.192,0.836,0.864,0.846,1,0,0,0
4631,108.0,1.0,14.12.2016,EC-Uzbekistan Partnership and Cooperation Agreement and bilateral trade in textiles,***,Leg,Draft legislative resolution,s,Arena,A8-0332/2016,2010/0323/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0332&language=EN,Committee on International Trade,International trade,vote consent,1.0,,0,RCV,+,564,100,41,56.0,37.0,198.0,1.0,14.0,55.0,165.0,0.0,0.8,0.771,0.896,0.02,0.269,0.821,0.864,0.0,1,0,0,0
4633,108.0,1.0,14.12.2016,EU-Colombia and Peru Trade Agreement (accession of Ecuador),***,Leg,Draft legislative resolution,s,Scholz,A8-0362/2016,2016/0092/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0362&language=EN,Committee on International Trade,International trade,vote consent,1.0,,0,RCV,+,544,114,44,59.0,23.0,195.0,1.0,9.0,57.0,161.0,7.0,0.843,0.479,0.882,0.02,0.173,0.851,0.843,0.135,1,0,0,0
4634,108.0,1.0,14.12.2016,EU-Norway Agreement on reciprocal access to fishing in the Skagerrak,***,Leg,Draft legislative resolution,s,Dohrmann,A8-0321/2016,2016/0192/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0321&language=EN,Committee on Fisheries,Fisheries,vote consent,1.0,,0,RCV,+,670,28,7,62.0,45.0,197.0,45.0,11.0,57.0,170.0,39.0,0.886,0.938,0.891,0.9,0.212,0.851,0.89,0.75,1,0,0,0
4640,108.0,1.0,14.12.2016,Normalisation of the accounts of railway undertakings,***II,Leg,Draft legislative resolution,s,Kyllönen,A8-0368/2016,2013/0013/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0368&language=EN,Committee on Transport and Tourism,Transport & tourism,Proposal to reject the Council position,1.0,1,ENF,RCV,-,69,629,8,3.0,40.0,1.0,1.0,8.0,0.0,4.0,5.0,0.043,0.833,0.005,0.02,0.154,0.0,0.021,0.096,0,0,0,0
4772,197.0,1.0,14.11.2018,Empowering competition authorities and ensuring the proper functioning of the internal market,***I,Leg,Draft legislative resolution,s,Schwab,A8-0057/2018,2017/0063/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0057&language=EN,Committee on Economic and Monetary Affairs,Economic & monetary affairs,Provisional agreement,0.0,2,committee,RCV,+,569,70,36,60.0,40.0,194.0,42.0,13.0,58.0,161.0,46.0,0.857,0.833,0.878,0.84,0.25,0.866,0.843,0.885,1,0,0,0
4773,197.0,1.0,14.11.2018,European Electronic Communications Code,***I,Leg,Draft legislative resolution,s,del Castillo Vera,A8-0318/2017,2016/0288/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2017-0318&language=EN,"Committee on Industry, Research and Energy","Industry, research & energy",Provisional agreement,0.0,2,committee,RCV,+,584,42,50,14.0,36.0,37.0,46.0,8.0,52.0,163.0,46.0,0.2,0.75,0.167,0.92,0.154,0.776,0.853,0.885,0,0,1,0
4774,197.0,1.0,14.11.2018,Body of European Regulators for Electronic Communications,***I,Leg,Draft legislative resolution,s,Tošenovský,A8-0305/2017,2016/0286/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2017-0305&language=EN,"Committee on Industry, Research and Energy","Industry, research & energy",Provisional agreement,0.0,2,committee,RCV,+,590,63,23,60.0,31.0,200.0,45.0,12.0,58.0,162.0,46.0,0.857,0.646,0.905,0.9,0.231,0.866,0.848,0.885,1,0,0,0
4800,148.0,1.0,14.11.2017,Territorial typologies,***I,Leg,Draft legislative resolution,s,Mihaylova,A8-0231/2017,2016/0393/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2017-0231&language=EN,Committee on Regional Development,Regional development,Provisional agreement,0.0,1,committee,RCV,+,639,37,6,5.0,50.0,0.0,0.0,14.0,0.0,0.0,6.0,0.071,1.042,0.0,0.0,0.269,0.0,0.0,0.115,0,0,0,0
4801,148.0,1.0,14.11.2017,Recognition of professional qualifications in inland navigation,***I,Leg,Draft legislative resolution,s,Meissner,A8-0338/2016,2016/0050/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0338&language=EN,Committee on Transport and Tourism,Transport & tourism,Provisional agreement,0.0,131,committee,RCV,+,609,32,44,4.0,44.0,1.0,44.0,14.0,0.0,8.0,8.0,0.057,0.917,0.005,0.88,0.269,0.0,0.042,0.154,0,0,0,0
4802,148.0,1.0,14.11.2017,Cooperation between national authorities responsible for the enforcement of consumer protection laws,***I,Leg,Draft legislative resolution,s,Sehnalová,A8-0077/2017,2016/0148/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2017-0077&language=EN,Committee on the Internal Market and Consumer Protection,Internal market & consumer protection,Provisional agreement,0.0,151,committee,RCV,+,591,80,15,2.0,46.0,0.0,40.0,13.0,0.0,4.0,46.0,0.029,0.958,0.0,0.8,0.25,0.0,0.021,0.885,0,0,0,0
1747,139.0,1.0,14.09.2017,EU-Chile Agreement on trade in organic products,***,Leg,Draft legislative resolution,s,Rodríguez-Piñero Fernández,A8-0257/2017,2016/0383/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2017-0257&language=EN,Committee on International Trade,International trade,vote: consent ,1.0,,0,RCV,+,556,73,4,45.0,33.0,31.0,40.0,10.0,50.0,161.0,44.0,0.643,0.688,0.14,0.8,0.192,0.746,0.843,0.846,0,0,1,0
1748,139.0,1.0,14.09.2017,Protocol to the EU-Chile Association Agreement (accession of Croatia),***,Leg,Draft legislative resolution,s,Rodríguez-Piñero Fernández,A8-0277/2017,2017/0042/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2017-0277&language=EN,Committee on International Trade,International trade,vote: consent ,1.0,,0,RCV,+,581,43,10,51.0,22.0,188.0,41.0,12.0,49.0,161.0,44.0,0.729,0.458,0.851,0.82,0.231,0.731,0.843,0.846,1,0,0,0
1752,139.0,1.0,14.09.2017,Extension of the European statistical programme to 2020,***I,Leg,Draft legislative resolution,s,Gualtieri,A8-0158/2017,2016/0265/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2017-0158&language=EN,Committee on Economic and Monetary Affairs,Economic & monetary affairs,Provisional agreement,0.0,2,committee,RCV,+,512,54,66,2.0,18.0,6.0,39.0,6.0,2.0,43.0,42.0,0.029,0.375,0.027,0.78,0.115,0.03,0.225,0.808,0,0,0,0
1753,139.0,1.0,14.09.2017,European venture capital funds and European social entrepreneurship funds,***I,Leg,Draft legislative resolution,s,Pietikäinen,A8-0120/2017,2016/0221/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2017-0120&language=EN,Committee on Economic and Monetary Affairs,Economic & monetary affairs,Provisional agreement,0.0,2,committee,RCV,+,523,46,67,7.0,44.0,2.0,14.0,6.0,0.0,5.0,1.0,0.1,0.917,0.009,0.28,0.115,0.0,0.026,0.019,0,0,0,0
1760,139.0,1.0,14.09.2017,Establishing an instrument contributing to stability and peace,***I,Leg,Draft legislative resolution,s,Danjean,A8-0261/2017,2016/0207/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2017-0261&language=EN,Committee on Foreign Affairs,Foreign and security policy,Vote: decision to enter into negotiations,1.0,,0,RCV,+,430,157,23,55.0,43.0,189.0,40.0,14.0,49.0,160.0,43.0,0.786,0.896,0.855,0.8,0.269,0.731,0.838,0.827,1,0,0,0
1800,93.0,1.0,14.09.2016,Protocol to the EU-Switzerland Agreement on the free movement of persons (accession of Croatia),***,Leg,Draft legislative resolution,s,Jazłowiecka,A8-0216/2016,2013/0321/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0216&language=EN,Committee on Employment and Social Affairs,Employment & social affairs,vote: consent,1.0,,0,RCV,+,602,63,29,19.0,20.0,190.0,37.0,11.0,48.0,150.0,36.0,0.271,0.417,0.86,0.74,0.212,0.716,0.785,0.692,1,0,0,0
1801,93.0,1.0,14.09.2016,Tripartite Social Summit for Growth and Employment,***,Leg,Draft legislative resolution,s,Sógor,A8-0252/2016,2013/0361/APP,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0252&language=EN,Committee on Employment and Social Affairs,Employment & social affairs,vote: consent,1.0,,0,RCV,+,626,62,7,18.0,35.0,3.0,38.0,9.0,1.0,14.0,38.0,0.257,0.729,0.014,0.76,0.173,0.015,0.073,0.731,0,0,0,0
1802,93.0,1.0,14.09.2016,Economic Partnership Agreement between the EU and the SADC EPA States,***,Leg,Draft legislative resolution,s,Lambsdorff,A8-0242/2016,2016/0005/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0242&language=EN,Committee on International Trade,International trade,vote: consent,1.0,,0,RCV,+,417,216,66,17.0,35.0,2.0,38.0,9.0,1.0,15.0,35.0,0.243,0.729,0.009,0.76,0.173,0.015,0.079,0.673,0,0,0,0
1883,178.0,1.0,14.06.2018,"Amending Regulation (EC) No 561/2006 as regards on minimum requirements on maximum daily and weekly driving times, minimum breaks and daily and weekly rest periods and Regulation (EU) 165/2014 as regards positioning by means of tachographs",***I,Leg,Draft legislative resolution,s,Van de Camp,A8-0205/2018,2017/0122/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0205&language=EN,Committee on Transport and Tourism,Transport & tourism,vote: decision to enter into interinstitutional negotiations,1.0,,0,RCV,-,185,428,9,3.0,5.0,181.0,39.0,2.0,11.0,156.0,36.0,0.043,0.104,0.819,0.78,0.038,0.164,0.817,0.692,1,0,0,0
1884,178.0,1.0,14.06.2018,Amending Regulation (EC) No 1071/2009 and Regulation (EC) No 1072/2009 with a view to adapting them to developments in the sector,***I,Leg,Draft legislative resolution,s,Ertug,A8-0204/2018,2017/0123/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0204&language=EN,Committee on Transport and Tourism,Transport & tourism,vote: decision to enter into interinstitutional negotiations,1.0,,0,RCV,-,231,371,16,3.0,19.0,179.0,40.0,2.0,11.0,157.0,38.0,0.043,0.396,0.81,0.8,0.038,0.164,0.822,0.731,1,0,0,0
5553,217.0,1.0,14.03.2019,Safeguarding competition in air transport,***I,Leg,Draft legislative resolution,s,Pieper,A8-0125/2018,2017/0116/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0125_EN.html?redirect,Committee on Transport and Tourism,Transport & tourism,Provisional agreement,0.0,62,committee,RCV,+,478,100,18,9.0,24.0,1.0,39.0,7.0,1.0,44.0,44.0,0.129,0.5,0.005,0.78,0.135,0.015,0.23,0.846,0,0,0,0
5711,164.0,1.0,14.03.2018,Rail transport statistics,***I,Leg,Draft legislative resolution,s,Delli,A8-0038/2018,2017/0146/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0038&language=EN,Committee on Transport and Tourism,Transport & tourism,single vote,1.0,,0,RCV,+,648,11,31,2.0,35.0,22.0,44.0,8.0,4.0,159.0,41.0,0.029,0.729,0.1,0.88,0.154,0.06,0.832,0.788,0,0,1,0
5712,164.0,1.0,14.03.2018,Measures for the control of Newcastle disease,***I,Leg,Draft legislative resolution,s,Vălean,A8-0026/2018,2017/0329/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0026&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,vote: Commission proposal,1.0,,0,RCV,+,651,4,48,2.0,32.0,24.0,45.0,8.0,1.0,159.0,40.0,0.029,0.667,0.109,0.9,0.154,0.015,0.832,0.769,0,0,1,0
5713,164.0,1.0,14.03.2018,Further macro-financial assistance to Georgia,***I,Leg,Draft legislative resolution,s,Takkula,A8-0028/2018,2017/0242/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0028&language=EN,Committee on International Trade,International trade,vote: Commission proposal,1.0,,0,RCV,+,570,108,25,54.0,39.0,159.0,45.0,13.0,57.0,155.0,38.0,0.771,0.812,0.719,0.9,0.25,0.851,0.812,0.731,1,0,0,0
4995,117.0,1.0,14.03.2017,Mercury,***I,Leg,Draft legislative resolution,s,Eck,A8-0313/2016,2016/0023/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0313&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Provisional agreement ,0.0,103,committee,RCV,+,663,8,28,60.0,43.0,197.0,44.0,18.0,52.0,169.0,43.0,0.857,0.896,0.891,0.88,0.346,0.776,0.885,0.827,1,0,0,0
5069,213.0,1.0,14.02.2019,Mechanism to resolve legal and administrative obstacles in a cross-border context,***I,Leg,Draft legislative resolution,s,van Miltenburg,A8-0414/2018,2018/0198/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0414&language=EN,Committee on Regional Development,Regional development,single vote ,1.0,,0,RCV,+,489,55,62,47.0,18.0,120.0,44.0,7.0,53.0,164.0,28.0,0.671,0.375,0.543,0.88,0.135,0.791,0.859,0.538,0,0,1,0
5071,213.0,1.0,14.02.2019,Framework for screening of foreign direct investments into the European Union,***I,Leg,Draft legislative resolution,s,Proust,A8-0198/2018,2017/0224/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0198&language=EN,Committee on International Trade,International trade,Provisional agreement ,0.0,89,committee,RCV,+,500,49,56,15.0,61.0,0.0,0.0,10.0,0.0,1.0,0.0,0.214,1.271,0.0,0.0,0.192,0.0,0.005,0.0,0,0,0,0
5072,213.0,1.0,14.02.2019,Interoperability of electronic road toll systems and facilitating cross-border exchange of information on the failure to pay road fees in the Union,***I,Leg,Draft legislative resolution,s,Salini,A8-0199/2018,2017/0128/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0199&language=EN,Committee on Transport and Tourism,Transport & tourism,Provisional agreement,0.0,90,committee,RCV,+,536,53,17,20.0,15.0,3.0,45.0,7.0,0.0,165.0,42.0,0.286,0.312,0.014,0.9,0.135,0.0,0.864,0.808,0,0,1,0
5073,213.0,1.0,14.02.2019,Mutual recognition of goods lawfully marketed in another Member State,***I,Leg,Draft legislative resolution,s,Štefanec,A8-0274/2018,2017/0354/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0274&language=EN,Committee on the Internal Market and Consumer Protection,Internal market & consumer protection,Provisional agreement ,0.0,82,committee,RCV,+,540,52,9,3.0,33.0,1.0,0.0,7.0,2.0,1.0,42.0,0.043,0.688,0.005,0.0,0.135,0.03,0.005,0.808,0,0,0,0
5074,213.0,1.0,14.02.2019,Charges on cross-border payments in the Union and currency conversion charges,***I,Leg,Draft legislative resolution,s,Maydell,A8-0360/2018,2018/0076/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0360&language=EN,Committee on Economic and Monetary Affairs,Economic & monetary affairs,Provisional agreement,0.0,2,committee,RCV,+,532,22,55,2.0,13.0,1.0,45.0,3.0,2.0,11.0,24.0,0.029,0.271,0.005,0.9,0.058,0.03,0.058,0.462,0,0,0,0
5082,213.0,1.0,14.02.2019,"Adapting Directive 2012/27/EU of the European Parliament and of the Council on energy efficiency, by reason of the withdrawal of the United Kingdom from the European Union",***I,Leg,Draft legislative resolution,s,Poche,A8-0014/2019,2018/0385/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2019-0014&language=EN,"Committee on Industry, Research and Energy","Industry, research & energy",vote: Commission proposal,1.0,,0,RCV,+,540,13,53,15.0,58.0,0.0,1.0,10.0,2.0,0.0,0.0,0.214,1.208,0.0,0.02,0.192,0.03,0.0,0.0,0,0,0,0
4761,112.0,1.0,14.02.2017,EU-Cook Islands sustainable fisheries partnership agreement,***,Leg,Draft legislative resolution,s,Ferreira,A8-0010/2017,2016/0077/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2017-0010&language=EN,Committee on Fisheries,Fisheries,vote: consent,1.0,,0,RCV,+,578,95,16,52.0,27.0,198.0,2.0,13.0,56.0,160.0,34.0,0.743,0.562,0.896,0.04,0.25,0.836,0.838,0.654,1,0,0,0
4800,204.0,3.0,13.12.2018,Establishing the space programme of the Union and the European Union Agency for the Space Programme,***I,Leg,Draft legislative resolution,s,Salini,A8-0405/2018,2018/0236/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0405&language=EN,"Committee on Industry, Research and Energy","Industry, research & energy",vote: Commission proposal,1.0,,0,RCV,+,483,68,19,5.0,50.0,0.0,0.0,14.0,0.0,0.0,6.0,0.071,1.042,0.0,0.0,0.269,0.0,0.0,0.115,0,0,0,0
4806,204.0,1.0,13.12.2018,US-EU Agreement on cooperation in the regulation of civil aviation safety,***,Leg,Draft legislative resolution,s,Griffin,A8-0432/2018,2016/0343/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0432&language=EN,Committee on Transport and Tourism,Transport & tourism,vote: consent,1.0,,0,RCV,+,529,19,31,7.0,53.0,2.0,43.0,16.0,0.0,22.0,45.0,0.1,1.104,0.009,0.86,0.308,0.0,0.115,0.865,0,0,0,0
4490,107.0,1.0,13.12.2016,EU-Algeria Framework Agreement on the general principles for the participation of Algeria in Union programmes,***,Leg,Draft legislative resolution,s,Panzeri,A8-0367/2016,2014/0195/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0367&language=EN,Committee on Foreign Affairs,Foreign and security policy,vote: consent,1.0,,0,RCV,+,594,70,13,58.0,18.0,184.0,40.0,4.0,56.0,162.0,35.0,0.829,0.375,0.833,0.8,0.077,0.836,0.848,0.673,1,0,0,0
4491,107.0,1.0,13.12.2016,North-East Atlantic: deep-sea stocks and fishing in international waters,***II,Leg,Draft legislative resolution,s,Thomas,A8-0369/2016,2012/0179/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0369&language=EN,Committee on Fisheries,Fisheries,vote: consent,1.0,,0,RCV,-,38,634,17,1.0,22.0,4.0,0.0,3.0,1.0,3.0,0.0,0.014,0.458,0.018,0.0,0.058,0.015,0.016,0.0,0,0,0,0
143,9.0,1.0,13.11.2014,Association agreement between the European Union and the Republic of Moldova,***,Leg,Draft legislative resolution,s,Auštrevičius,A8-0020/2014,2014/0083/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2014-0020&language=EN,Committee on Foreign Affairs,Foreign & security policy,approbation,1.0,,0,RCV,+,535,94,44,48.0,3.0,180.0,39.0,4.0,51.0,153.0,1.0,0.686,0.062,0.814,0.78,0.077,0.761,0.801,0.019,1,0,0,0
148,186.0,1.0,13.09.2018,"Protection of individuals with regard to the processing of personal data by the Union institutions, bodies, offices and agencies and free movement of such data",***I,Leg,Draft legislative resolution,s,Ernst,A8-0313/2017,2017/0002/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2017-0313&language=EN,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Provisional agreement,0.0,118,committee,RCV,+,527,51,27,6.0,33.0,4.0,44.0,13.0,5.0,165.0,38.0,0.086,0.688,0.018,0.88,0.25,0.075,0.864,0.731,0,0,1,0
151,186.0,1.0,13.09.2018,Listing the third countries whose nationals must be in possession of visas when crossing the external borders and those whose nationals are exempt from that requirement (Kosovo*),***I,Leg,Draft legislative resolution,s,Fajon,A8-0261/2016,2016/0139/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0261&language=EN,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",vote: decision to enter into interinstitutional negotiations,1.0,,0,RCV,+,420,186,22,9.0,14.0,189.0,2.0,8.0,50.0,160.0,4.0,0.129,0.292,0.855,0.04,0.154,0.746,0.838,0.077,1,0,0,0
175,138.0,1.0,13.09.2017,Multilateral Agreement on the establishment of a European Common Aviation Area (ECAA),***,Leg,Draft legislative resolution,s,Zīle,A8-0260/2017,2006/0036/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2017-0260&language=EN,Committee on Transport and Tourism,Transport & tourism,vote: consent,1.0,,0,RCV,+,599,38,30,52.0,35.0,185.0,0.0,13.0,49.0,156.0,25.0,0.743,0.729,0.837,0.0,0.25,0.731,0.817,0.481,1,0,0,0
197,138.0,1.0,13.09.2017,Uniform format for residence permits for third country nationals,***I,Leg,Draft legislative resolution,s,Halla-aho,A8-0065/2017,2016/0198/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2017-0065&language=EN,"Committee on Civil Liberties, Justice and Home Affairs","cIvil liberties, justice & home affairs",Provisional agreement,1.0,1,committee,RCV,+,614,11,67,2.0,20.0,3.0,38.0,5.0,10.0,137.0,34.0,0.029,0.417,0.014,0.76,0.096,0.149,0.717,0.654,0,0,1,0
3801,92.0,1.0,13.09.2016,EU-China Agreement relating to the accession of Croatia,***,Leg,Draft legislative resolution,s,Iuliu Winkler,A8-0231/2016,2015/0298/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0231&language=EN,Committee on International Trade,International trade,vote: consent,1.0,,0,RCV,+,590,41,35,56.0,23.0,188.0,38.0,5.0,54.0,153.0,34.0,0.8,0.479,0.851,0.76,0.096,0.806,0.801,0.654,1,0,0,0
3802,92.0,1.0,13.09.2016,EU-Uruguay Agreement relating to the accession of Croatia,***,Leg,Draft legislative resolution,s,Zalba Bidegain,A8-0241/2016,2016/0058/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0241&language=EN,Committee on International Trade,International trade,vote: consent,1.0,,0,RCV,+,587,38,37,55.0,23.0,188.0,40.0,6.0,54.0,153.0,30.0,0.786,0.479,0.851,0.8,0.115,0.806,0.801,0.577,1,0,0,0
3803,92.0,1.0,13.09.2016,Statistics on natural gas and electricity prices,***I,Leg,Draft legislative resolution,s,Kappel,A8-0184/2016,2015/0239/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0184&language=EN,"Committee on Industry, Research and Energy","Industry, research & energy",vote: legislative resolution,1.0,,0,RCV,+,375,161,60,61.0,25.0,176.0,1.0,7.0,52.0,29.0,1.0,0.871,0.521,0.796,0.02,0.135,0.776,0.152,0.019,0,1,0,0
3853,177.0,1.0,13.06.2018,Composition of the European Parliament,***,Leg,Draft legislative resolution,s,"Hübner/Silva Pereira
",A8-0207/2018,2017/0900/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0207&language=EN,Committee on Constitutional Affairs,Constitutional and inter-institutional affairs,vote: consent,1.0,,0,RCV,+,566,94,31,43.0,19.0,190.0,40.0,7.0,55.0,166.0,46.0,0.614,0.396,0.86,0.8,0.135,0.821,0.869,0.885,1,0,0,0
3854,177.0,1.0,13.06.2018,Insolvency proceedings: updated annexes to the Regulation,***I,Leg,Draft legislative resolution,s,"Zwiefka
",A8-0174/2018,2017/0189/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0174&language=EN,Committee on Legal Affairs,Legal affairs,single vote,1.0,,0,RCV,+,634,26,31,62.0,17.0,193.0,39.0,9.0,55.0,166.0,45.0,0.886,0.354,0.873,0.78,0.173,0.821,0.869,0.865,1,0,0,0
